Axe_000;0,57;36,33;132,71
Axe_001;36,51;35,39;128,65
Axe_002;71,51;35,39;128,66
Axe_003;106,16;37,74;119,30
Axe_004;143,9;41,81;113,23
Axe_005;184,6;41,84;111,20
Axe_006;225,5;41,85;110,19
Axe_007;266,4;41,86;109,18
Axe_008;307,4;41,86;108,18
Axe_009;348,5;41,85;107,19
Axe_010;389,8;41,82;106,22
Axe_011;430,28;40,62;91,42
Axe_012;470,58;40,32;88,72
Axe_012_under;510,77;8,13;84,80
Axe_013;518,56;40,34;88,70
Axe_013_under;558,77;8,13;84,82
Axe_014;566,56;38,34;90,69
Axe_015;604,57;38,33;90,70
Axe_016;642,12;29,78;116,26
Axe_017;671,1;29,89;119,15
Axe_018;700,0;29,90;121,14
Axe_019;729,0;26,90;120,14
Axe_020;755,0;26,90;122,14
Axe_021;781,1;26,89;123,15
Axe_022;807,3;28,87;126,17
Axe_023;835,34;27,56;132,48
Axe_024;862,59;37,31;132,73
Axe_025;899,33;29,57;141,47
Axe_026;928,36;29,54;141,50
Axe_027;957,59;50,31;131,73
Axe_028;1007,63;51,27;130,74
Axe_029;1058,48;40,42;97,62
Axe_030;1098,62;42,28;91,75
Axe_031;1140,60;41,30;91,73
Axe_032;0,90;42,46;99,58
