Spark0;0,0;350,160;-25,0
Spark1;350,0;350,160;-25,0
Spark2;700,0;350,160;-25,0
Spark3;1050,0;350,160;-25,0
Spark4;0,160;350,160;-25,0
Spark5;350,160;350,160;-25,0
Spark6;700,160;350,160;-25,0
Spark7;1050,160;350,160;-25,0
Spark8;0,320;350,160;-25,0
Spark9;350,320;350,160;-25,0
Spark10;700,320;350,160;-25,0
Spark11;1050,320;350,160;-25,0
Spark12;0,480;350,160;-25,0
Spark13;350,480;350,160;-25,0
Spark14;700,480;350,160;-25,0
Spark15;1050,480;350,160;-25,0
Spark16;0,640;350,160;-25,0
Spark17;350,640;350,160;-25,0
Spark18;700,640;350,160;-25,0
