Arrow1;0,41;15,3;92,80
Arrow2;0,41;15,3;60,80
Arrow3;0,41;15,3;28,80
Dodge1;15,9;35,35;136,69
Dodge2;50,13;38,31;137,73
Frame1;88,11;29,33;134,71
Frame2;117,12;29,32;134,72
Frame3;146,11;29,33;134,71
Frame4;175,16;32,28;135,76
Frame5;207,12;38,32;128,72
Frame6;245,11;26,33;145,71
Frame7;271,13;28,31;150,73
Frame8;299,12;34,32;148,72
Frame9;333,11;34,33;147,71
Frame10;367,11;42,33;147,71
Frame11;409,11;40,33;147,71
Frame12;449,11;31,33;153,71
Frame13;480,11;29,33;153,71
Frame14;509,11;27,33;153,71
Frame15;536,12;34,32;146,72
Frame16;570,11;34,33;146,71
Frame17;604,7;34,37;146,67
Frame18;638,6;34,38;146,66
Frame19;672,12;34,32;146,72
Frame20;706,7;35,37;146,67
Frame21;741,6;29,38;152,66
Frame22;770,6;29,38;152,66
Frame23;799,6;32,38;151,66
Frame24;831,5;31,39;150,65
Frame25;862,0;26,44;155,60
Frame26;888,12;31,32;148,72
Frame27;919,12;33,32;136,72
Frame28;952,11;30,33;139,71
Frame29;982,11;33,33;135,71
Stand;0,44;29,33;135,71
