Lance_000;0,26;34,50;139,54
Lance_001;34,39;50,37;119,67
Lance_002;84,37;46,39;119,66
Lance_003;130,38;47,38;122,67
Lance_004;177,38;48,38;120,67
Lance_005;225,38;48,38;120,67
Lance_006;273,39;51,37;120,68
Lance_007;324,41;70,35;80,69
Lance_008;394,40;50,36;86,69
Lance_008_under;444,69;17,7;69,79
Lance_009;461,40;50,36;86,69
Lance_009_under;511,69;17,7;69,79
Lance_010;528,40;50,36;86,69
Lance_010_under;578,69;17,7;69,79
Lance_011;595,39;50,37;88,68
Lance_011_under;645,72;4,4;84,79
Lance_012;649,32;72,44;88,61
Lance_013;721,30;42,46;120,58
Lance_014;763,30;41,46;122,58
Lance_015;804,31;41,45;125,59
Lance_016;845,32;41,44;127,60
Lance_017;886,27;31,49;138,55
Lance_020;917,23;34,53;138,51
Lance_021;951,3;27,73;145,32
Lance_022;978,3;27,73;145,32
Lance_023;1005,3;27,73;145,32
Lance_024;1032,0;27,76;145,29
Lance_025;1059,0;27,76;145,29
Lance_026;1086,3;27,73;145,32
Lance_027;1113,3;27,73;145,32
Lance_028;1140,18;23,58;145,46
Lance_029;1163,37;35,39;124,66
Lance_030;0,85;67,35;83,69
Lance_031;67,84;49,36;87,69
Lance_031_under;116,112;16,8;71,85
Lance_032;132,84;59,36;84,69
Lance_033;191,83;51,37;93,68
Lance_034;242,84;61,36;83,69
Lance_035;303,84;48,36;88,69
Lance_035_under;351,112;14,8;74,74
Lance_036;365,84;61,36;83,69
Lance_037;426,83;51,37;105,67
Lance_038;477,83;53,37;122,67
Lance_085;530,76;35,44;147,61
Lance_086;565,87;32,33;158,72
Lance_105;597,84;67,36;69,69
Lance_106;664,84;67,36;69,69
Lance_107;731,84;67,36;69,69
Lance_108;798,83;54,37;84,68
