E0;0,65;27,23;141,71
E1;27,55;32,33;140,71
E2;59,44;41,44;136,64
E3;100,36;50,52;131,59
E4;150,30;57,58;127,56
E5;207,22;66,66;121,51
E6;273,15;72,73;118,47
E7;345,14;76,74;116,47
E8;421,11;79,77;113,46
E9;500,8;81,80;113,45
E10;581,8;81,80;114,45
E11;662,4;84,84;112,43
E12;746,4;88,84;112,43
E13;834,1;91,87;109,42
E14;925,0;94,88;108,41
E15;0,89;98,92;105,40
E16;98,88;99,93;104,40
E17;197,88;99,93;104,40
E18;296,92;96,89;105,42
E19;392,92;96,89;105,42
E20;488,92;94,89;107,42
E21;582,92;94,89;107,42
E22;676,96;91,85;109,45
E23;767,96;91,85;109,45
