Dust0;0,21;11,4;169,0
Dust1;11,16;15,9;169,0
Dust2;26,6;15,19;169,0
Dust3;41,4;20,21;164,0
Dust4;61,1;28,24;156,0
Dust5;89,4;35,21;149,4
Dust6;124,5;41,20;141,8
Dust7;165,6;49,19;133,10
Dust8;214,5;57,20;125,12
Dust9;271,4;63,21;119,14
Dust10;334,2;68,23;114,16
Dust11;402,0;68,25;114,18
Dust12;470,3;68,22;114,21
Dust13;538,6;68,19;114,24
Dust14;606,9;68,16;114,26
Dust15;674,14;65,11;117,32
Dust16;739,15;58,10;124,35
Dust17;797,15;60,10;122,37
Dust18;857,15;60,10;122,39
Dust19;917,15;60,10;122,39
Dust20;0,40;60,10;122,41
Dust21;60,43;12,7;168,37
Dust22;72,38;16,12;168,37
Dust23;88,28;16,22;168,37
Dust24;104,26;20,24;164,37
Dust25;124,25;28,25;156,39
Dust26;152,29;35,21;149,44
Dust27;187,30;41,20;141,48
Dust28;228,31;49,19;133,50
Dust29;277,30;57,20;125,52
Dust30;334,29;63,21;119,54
Dust31;397,27;68,23;114,56
Dust32;465,29;68,21;114,58
Dust33;533,28;68,22;114,61
Dust34;601,31;68,19;114,64
Dust35;669,35;68,15;114,68
Dust36;737,40;65,10;117,73
Dust37;802,40;58,10;124,75
Dust38;860,40;60,10;122,77
Dust39;920,40;60,10;122,79
Dust40;0,71;60,10;122,79
Dust41;60,71;60,10;122,81
Dust42;120,69;13,12;163,71
Dust43;133,67;20,14;163,71
Dust44;153,66;26,15;163,71
Dust45;179,63;32,18;163,71
Dust46;211,60;36,21;163,71
Dust47;247,56;36,25;163,71
Dust48;283,52;36,29;163,71
Dust49;319,50;31,31;168,73
Dust50;350,50;31,31;168,74
Dust51;381,51;38,30;161,77
Dust52;419,52;46,29;153,79
Dust53;465,53;55,28;144,81
Dust54;520,53;63,28;135,81
Dust55;583,54;72,27;126,82
Dust56;655,55;81,26;117,83
Dust57;736,56;88,25;110,84
Dust58;824,57;96,24;102,85
Dust59;920,58;101,23;97,87
Dust60;0,93;103,29;95,82
Dust61;103,88;103,34;95,78
Dust62;206,84;103,38;95,75
Dust63;309,83;103,39;95,73
Dust64;412,81;103,41;95,72
Dust65;515,81;103,41;95,72
Dust66;618,81;103,41;95,72
Dust67;721,81;103,41;95,72
Dust68;824,81;97,41;96,72
Dust69;921,81;90,41;96,72
Dust70;0,122;83,41;96,72
Dust71;83,122;57,41;96,72
Dust72;140,123;57,40;96,73
Dust73;197,125;57,38;96,75
Dust74;254,132;41,31;96,82
Dust75;295,133;41,30;96,83
Dust76;336,134;30,29;96,84
Dust77;366,135;30,28;96,85
Dust78;396,135;30,28;96,85
Dust79;426,135;30,28;96,85
Dust80;456,144;30,19;96,87
Dust81;486,149;29,14;97,87
Dust82;515,153;23,10;103,88
Dust83;538,153;16,10;110,88
Dust84;554,156;8,7;118,92
