Lance_000;0,25;51,40;117,64
Lance_001;51,25;47,40;117,64
Lance_002;98,25;42,40;118,64
Lance_003;140,25;41,40;115,64
Lance_004;181,25;45,40;108,64
Lance_006;226,25;45,40;104,64
Lance_011;271,25;41,40;104,64
Lance_012;312,24;44,41;119,63
Lance_012a;356,8;54,57;113,47
Lance_013;410,11;57,54;113,50
Lance_014;467,0;31,65;112,39
Lance_014a;498,8;66,57;80,47
Lance_015;564,24;60,41;86,63
Lance_015_under;624,47;22,18;80,69
Lance_016;646,24;60,41;86,63
Lance_016_under;706,47;20,18;80,67
Lance_017;726,22;59,43;85,61
Lance_017_under;785,47;20,18;79,61
Lance_018;805,25;38,40;102,64
Lance_018b;843,26;37,39;123,65
Lance_018c;880,25;37,40;123,65
Lance_018d;917,25;41,40;124,65
Lance_018d2;958,25;45,40;120,65
Lance_020;1003,24;66,41;80,63
Lance_021;1069,24;66,41;80,63
Lance_022;1135,22;65,43;79,61
Lance_030;0,65;65,53;113,51
Lance_031;65,69;63,49;113,55
Lance_032;128,68;61,50;113,54
Lance_033;189,73;66,45;113,59
Lance_094;255,78;38,40;126,65
Lance_095;293,78;40,40;134,66
