Attack1;0,0;28,35;132,69
Attack2;28,0;28,35;134,69
Attack3;56,1;26,34;135,70
Attack4;82,0;26,35;138,69
Attack5;108,0;30,35;141,69
Attack6;138,4;29,31;143,72
Attack7;167,3;31,32;142,71
Attack8;198,0;41,35;151,68
Attack13;239,0;40,35;151,68
Attack14;279,0;37,35;151,68
Attack15;316,0;32,35;151,68
Attack16;348,0;29,35;151,68
Attack17;377,4;23,31;153,72
Attack18;400,6;26,29;144,73
Attack19;426,5;22,30;139,75
Attack20;448,1;20,34;135,70
Attack21;468,0;25,35;133,69
Attack22;493,0;30,35;129,69
Attack23;523,0;29,35;130,69
Dodge1;552,0;28,35;129,69
Dodge2;580,0;28,35;129,69
Loop1;608,0;41,35;151,68
Loop2;649,0;41,35;151,68
Loop3;690,0;41,35;151,68
Loop4;731,0;41,35;151,68
Stand;772,0;30,35;130,69
