Attack1;0,12;73,44;113,62
Attack2;73,8;72,48;124,61
Attack3;145,5;80,51;139,60
Attack4;225,3;84,53;142,56
Attack5;309,5;84,51;145,58
Attack6;393,5;84,51;145,60
Attack7;477,6;84,50;145,60
Attack8;561,6;85,50;135,61
Attack9;646,0;99,56;96,53
Attack10;745,10;101,46;93,62
Attack11;846,11;101,45;93,62
Attack12;0,56;101,45;93,62
Attack13;101,56;101,45;93,62
Attack14;202,56;101,45;93,62
Attack15;303,56;101,45;93,62
Attack16;404,56;101,45;93,62
Attack17;505,56;101,45;93,62
Attack18;606,56;101,45;93,62
Attack19;707,56;101,45;93,62
Attack20;808,56;101,45;93,62
Attack21;909,56;101,45;93,62
Attack22;0,102;101,45;93,62
Attack23;101,101;80,46;119,62
Attack24;181,102;80,45;120,62
Attack25;261,101;79,46;122,61
Attack26;340,101;79,46;119,61
Attack27;419,101;73,46;116,61
Attack28;492,102;71,45;113,61
Attack29;563,103;71,44;113,62
Dodge1;634,103;63,44;114,59
Dodge2;697,103;57,44;116,59
Miss;754,136;36,11;64,74
Stand;790,104;70,43;114,63
