Dodge1;0,59;50,31;131,73
Dodge2;50,63;51,27;130,74
Frame1;101,51;35,39;128,65
Frame2;136,51;35,39;128,66
Frame3;171,16;37,74;119,30
Frame4;208,9;41,81;113,23
Frame5;249,6;41,84;111,20
Frame6;290,5;41,85;110,19
Frame7;331,4;41,86;109,18
Frame8;372,4;41,86;108,18
Frame9;413,5;41,85;107,19
Frame10;454,8;41,82;106,22
Frame11;495,28;40,62;91,42
Frame16;535,56;40,34;88,70
Frame17;575,77;8,13;84,82
Frame18;583,58;40,32;88,72
Frame19;623,77;8,13;84,80
Frame20;631,56;38,34;90,69
Frame21;669,57;38,33;90,70
Frame22;707,12;29,78;116,26
Frame23;736,1;29,89;119,15
Frame24;765,0;29,90;121,14
Frame25;794,0;26,90;120,14
Frame26;820,0;26,90;122,14
Frame27;846,1;26,89;123,15
Frame28;872,3;28,87;126,17
Frame29;900,34;27,56;132,48
Frame30;927,59;37,31;132,73
Frame31;964,33;29,57;141,47
Frame32;993,36;29,54;141,50
Frame35;0,94;40,42;97,62
Frame36;40,108;42,28;91,75
Frame37;82,106;41,30;91,73
Frame38;123,90;42,46;99,58
Stand;165,103;36,33;132,71
