Sword_000;0,69;26,35;140,69
Sword_001;26,69;25,35;140,69
Sword_002;51,72;30,32;137,72
Sword_003;81,74;34,30;139,74
Sword_004;115,74;35,30;139,74
Sword_005;150,74;32,30;139,74
Sword_006;182,74;30,30;139,74
Sword_007;212,74;30,30;139,74
Sword_008;242,75;32,29;151,73
Sword_009;274,98;47,6;153,90
Sword_011;321,64;28,40;131,56
Sword_012;349,99;24,5;111,94
Sword_013;373,76;47,28;76,76
Sword_014;420,76;28,28;88,76
Sword_014_under;448,99;16,5;75,78
Sword_015;464,20;39,84;82,22
Sword_016;503,16;52,88;76,17
Sword_017;555,88;13,16;112,0
Sword_018;568,0;18,104;140,0
Sword_019;586,0;21,104;138,0
Sword_020;607,0;25,104;136,0
Sword_021;632,0;28,104;131,0
Sword_022;660,0;26,104;133,0
Sword_023;686,0;30,104;140,0
Sword_024;716,6;30,98;140,6
Sword_025;746,15;30,89;140,15
Sword_026;776,24;30,80;140,24
Sword_027;806,32;30,72;140,32
Sword_028;836,40;30,64;140,40
Sword_029;866,56;30,48;140,56
Sword_030;896,63;32,41;134,63
Sword_031;928,66;27,38;139,66
Sword_032;955,67;26,37;140,67
Sword_033;981,69;26,35;140,69
Sword_034;1007,69;26,35;140,69
Sword_035;1033,69;26,35;140,69
Sword_036;1059,70;21,34;145,71
Sword_037;1080,71;22,33;147,72
Sword_038;1102,72;25,32;149,73
Sword_039;1127,72;35,32;143,73
Sword_040;0,132;39,36;140,68
Sword_041;39,136;30,32;141,72
Sword_042;69,138;34,30;145,74
Sword_043;103,138;34,30;146,74
Sword_044;137,120;42,48;147,56
Sword_045;179,120;44,48;147,56
Sword_046;223,120;46,48;147,56
Sword_047;269,114;58,54;147,56
Sword_048;327,132;60,36;147,74
Sword_049;387,114;62,54;147,56
Sword_050;449,132;64,36;147,74
Sword_051;513,119;75,49;147,55
Sword_052;588,113;77,55;147,55
Sword_053;665,119;79,49;147,55
Sword_054;744,104;84,64;147,55
Sword_055;828,104;86,64;147,55
Sword_056;914,122;88,46;147,73
Sword_057;1002,104;90,64;147,55
Sword_058;1092,122;92,46;147,73
Sword_059;0,235;86,49;147,55
Sword_060;86,238;93,46;147,73
Sword_061;179,235;86,49;147,55
Sword_062;265,238;93,46;147,73
Sword_063;358,235;87,49;147,55
Sword_064;445,238;93,46;147,73
Sword_065;538,235;88,49;147,55
Sword_066;626,180;93,104;146,28
Sword_067;719,168;91,116;149,22
Sword_068;810,231;119,53;83,80
Sword_068_under;929,268;18,16;75,64
Sword_069;947,212;31,72;58,38
Sword_069_under;978,242;41,42;62,42
Sword_071;1019,261;16,23;77,76
Sword_071_under;1035,216;111,68;88,43
Sword_072;1146,242;35,42;67,71
Sword_072_under;0,322;70,60;54,81
Sword_073;70,374;16,8;76,80
Sword_073_under;86,331;139,51;87,34
Sword_074;225,362;50,20;55,71
Sword_074_under;275,368;71,14;47,85
Sword_075;346,331;139,51;87,83
Sword_075_under;485,374;16,8;76,80
Sword_076;501,362;50,20;49,75
Sword_076_under;551,368;71,14;41,67
Sword_077;622,356;101,26;90,79
Sword_084;723,346;24,36;140,68
Sword_085;747,354;41,28;75,76
Sword_086;788,284;30,98;140,6
