Attack1;0,2;54,61;127,43
Attack2;54,4;53,59;127,45
Attack3;107,7;61,56;128,48
Attack4;168,4;67,59;125,45
Attack5;235,1;62,62;136,42
Attack6;297,0;62,63;136,41
Attack7;359,1;62,62;137,42
Attack8;421,5;65,58;140,46
Attack9;486,12;68,51;126,53
Attack10;554,12;54,51;140,53
Attack11;608,16;54,47;137,58
Attack12;662,2;55,61;124,44
Dodge1;717,2;49,61;138,43
Dodge2;766,3;50,60;138,41
Javelin1;816,50;62,13;140,49
Javelin2;878,50;63,13;109,55
Javelin3;941,50;63,13;80,65
Javelin4;0,111;62,13;53,72
Javelin5;62,110;61,14;26,83
Javelin6;123,111;62,13;12,90
Javelin7;185,104;61,20;8,84
Javelin8;246,111;61,13;5,88
Stand;307,63;47,61;127,43
