Attack1;0,32;54,61;127,43
Attack2;54,34;53,59;127,45
Attack3;107,37;61,56;128,48
Attack4;168,34;68,59;125,45
Attack5;236,35;64,58;113,47
Attack6;300,39;79,54;77,50
Attack7;379,37;58,56;88,48
Attack8;437,35;38,58;98,52
Attack9;475,23;60,70;98,40
Attack10;535,23;60,70;98,40
Attack11;595,29;56,64;91,48
Attack12;651,16;47,77;91,35
Attack13;698,0;76,93;89,12
Attack14;774,4;75,89;91,16
Attack15;849,14;75,79;93,26
Attack16;924,17;76,76;95,29
Attack17;0,93;80,64;97,42
Attack18;80,93;72,64;110,43
Attack19;152,98;72,59;114,48
Attack20;224,111;62,46;120,58
Attack21;286,110;40,47;134,59
Attack22;326,109;33,48;141,58
Attack23;359,109;40,48;145,58
Attack24;399,109;50,48;137,58
Attack25;449,110;54,47;137,58
Attack26;503,110;49,47;137,58
Attack27;552,98;67,59;125,45
Attack28;619,96;55,61;124,44
Attack29;674,96;54,61;121,43
Dodge1;728,96;49,61;138,43
Dodge2;777,97;50,60;138,41
Miss;827,101;75,56;71,48
Stand;902,96;47,61;127,43
