Attack0;0,26;55,57;127,47
Attack1;55,26;57,57;127,47
Attack2;112,26;61,57;128,47
Attack3;173,11;52,72;140,32
Attack4;225,14;64,69;113,36
Attack5;289,16;85,67;71,37
Attack6;374,27;57,56;89,48
Attack7;431,28;44,55;80,53
Attack8;475,29;44,54;91,54
Attack9;519,28;44,55;91,54
Attack10;563,22;52,61;81,51
Attack11;615,3;47,80;81,32
Attack12;662,0;75,83;88,23
Attack13;737,1;75,82;90,23
Attack14;812,8;75,75;91,30
Attack15;887,8;75,75;93,30
Attack16;0,83;75,75;95,30
Attack17;75,94;75,64;97,42
Attack18;150,94;65,64;110,43
Attack19;215,99;65,59;114,48
Attack20;280,112;62,46;120,59
Attack21;342,111;39,47;135,59
Attack22;381,110;32,48;141,58
Attack23;413,110;32,48;145,58
Attack24;445,110;47,48;137,58
Attack25;492,111;54,47;137,58
Attack26;546,104;67,54;124,50
Attack27;613,102;54,56;121,48
Dodge1;667,103;52,55;138,49
Dodge2;719,104;55,54;138,47
Miss;774,102;73,56;73,48
Stand;847,101;48,57;127,47
