Lance_000;0,14;26,44;139,60
Lance_001;26,25;41,33;125,71
Lance_002;67,27;40,31;123,73
Lance_003;107,26;42,32;117,72
Lance_004;149,27;55,31;92,73
Lance_004_under;204,53;26,5;86,81
Lance_005;230,27;54,31;92,73
Lance_005_under;284,53;26,5;86,81
Lance_006;310,22;34,36;116,68
Lance_007;344,23;47,35;121,69
Lance_008;391,27;49,31;125,73
Lance_009;440,25;44,33;130,71
Lance_010;484,23;34,35;130,69
Lance_011;518,8;29,50;137,54
Lance_012;547,1;31,57;134,47
Lance_013;578,0;36,58;129,46
Lance_014;614,11;46,47;129,57
Lance_015;660,25;44,33;131,71
Lance_026;704,10;43,48;139,59
Lance_027;747,26;39,32;145,75
Lance_028;786,27;61,31;86,73
Lance_029;847,27;60,31;86,73
