Sword_000;0,28;44,47;127,57
Sword_001;44,10;58,65;113,39
Sword_002;102,0;46,75;103,29
Sword_003;148,28;46,47;88,57
Sword_003_under;194,68;13,7;77,75
Sword_004;207,1;60,74;106,30
Sword_005;267,27;62,48;105,56
Sword_006;329,29;57,46;126,57
Sword_007;386,26;56,49;137,55
Sword_008;442,26;56,49;137,55
Sword_009;498,28;58,47;126,59
Sword_010;556,28;46,47;123,57
Sword_011;602,28;47,47;122,57
Sword_012;649,28;48,47;121,57
Sword_013;697,28;45,47;124,57
Sword_014;742,28;43,47;122,57
Sword_015;785,30;41,45;123,59
Sword_016;826,28;40,47;126,57
Sword_017;866,30;41,45;128,59
Sword_018;907,28;44,47;127,57
Sword_019;951,28;44,47;127,57
Sword_020;995,25;44,50;127,54
Sword_021;1039,27;56,48;115,56
Sword_022;1095,27;44,48;127,56
Sword_023;1139,25;44,50;127,54
Sword_024;0,88;44,63;127,41
Sword_025;44,104;44,47;127,57
Sword_026;88,104;61,47;127,57
Sword_027;149,80;55,71;127,33
Sword_028;204,75;44,76;127,28
Sword_029;248,77;44,74;127,30
Sword_030;292,79;44,72;127,32
Sword_031;336,99;44,52;127,52
Sword_033;380,103;52,48;135,56
Sword_034;432,102;49,49;142,55
Sword_035;481,104;57,47;77,57
