Attack1;0,10;58,65;113,39
Attack2;58,0;46,75;103,29
Attack3;104,28;46,47;88,57
Attack4;150,1;60,74;106,30
Attack5;210,27;62,48;105,56
Attack6;272,29;57,46;126,57
Attack7;329,26;56,49;137,55
Attack8;385,26;56,49;137,55
Attack9;441,28;58,47;126,59
Attack10;499,28;46,47;123,57
Attack11;545,28;47,47;122,57
Attack12;592,28;48,47;121,57
Attack13;640,28;45,47;124,57
Attack14;685,28;43,47;122,57
Attack15;728,30;41,45;123,59
Attack16;769,28;40,47;126,57
Attack17;809,30;41,45;128,59
Dodge1;850,27;52,48;135,56
Dodge2;902,26;49,49;142,55
Miss;951,28;57,47;77,57
Stand;0,75;44,47;127,57
