shield0;0,15;20,21;96,0
shield1;20,16;21,20;96,0
shield2;41,13;14,23;97,0
shield3;55,18;23,18;93,2
shield4;78,18;23,18;93,2
shield5;101,20;23,16;91,6
shield6;124,20;23,16;91,6
shield7;147,13;17,23;91,4
shield8;164,13;17,23;91,4
shield9;181,13;16,23;93,8
shield10;197,13;16,23;93,8
shield11;213,19;23,17;89,17
shield12;236,19;23,17;89,17
shield13;259,20;23,16;89,18
shield14;282,20;23,16;89,18
shield15;305,13;17,23;94,23
shield16;322,13;17,23;94,23
shield17;339,14;20,22;90,31
shield18;359,0;20,36;90,31
shield19;379,9;23,27;88,40
