Magic_000;0,3;28,36;135,68
Magic_001;28,2;31,37;134,67
Magic_002;59,3;29,36;137,68
Magic_003;88,4;30,35;142,69
Magic_004;118,5;27,34;142,69
Magic_005;145,3;24,36;149,67
Magic_006;169,0;29,39;152,63
Magic_007;198,0;36,39;150,63
Magic_008;234,3;34,36;152,67
Magic_009;268,5;38,34;159,69
Magic_010;306,5;40,34;157,69
Magic_011;346,1;39,38;157,65
Magic_012;385,5;40,34;157,69
Magic_013;425,5;41,34;157,69
Magic_014;466,5;39,34;157,69
Magic_015;505,5;33,34;157,69
Magic_016;538,5;28,34;157,69
Magic_017;566,5;24,34;157,69
Magic_018;590,4;23,35;154,70
Magic_019;613,4;26,35;149,69
Magic_020;639,6;31,33;141,71
Magic_021;670,3;28,36;135,68
Magic_022;698,6;31,33;135,71
Magic_023;729,8;32,31;137,74
Magic_024;761,10;39,29;136,76
Magic_025;800,11;29,28;142,77
Magic_026;829,9;29,30;138,74
Magic_027;858,6;32,33;132,71
Magic_028;890,6;31,33;133,71
Magic_029;921,4;30,35;134,69
Magic_030;951,4;30,35;134,69
Magic_031;981,4;32,35;133,69
Magic_032;1013,4;32,35;133,69
Magic_033;1045,3;29,36;136,68
Magic_034;1074,5;28,34;145,70
