Attack1;0,15;27,36;137,68
Attack2;27,15;27,36;137,68
Attack3;54,15;27,36;137,68
Attack4;81,13;31,38;133,66
Attack5;112,3;64,48;122,56
Attack6;176,5;60,46;122,58
Attack7;236,0;59,51;122,53
Attack8;295,0;61,51;122,53
Attack9;356,0;59,51;122,53
Attack10;415,0;58,51;123,53
Attack11;473,0;55,51;126,53
Attack12;528,0;53,51;128,53
Attack13;581,0;53,51;128,53
Attack14;634,0;51,51;130,53
Attack15;685,0;52,51;129,53
Attack16;737,0;95,51;82,53
Attack17;832,17;52,34;86,70
Attack18;884,16;50,35;86,69
Attack19;934,16;48,35;86,69
Attack20;0,121;46,35;86,69
Attack21;46,121;44,35;86,69
Attack22;90,123;44,33;86,71
Attack23;134,123;36,33;86,71
Attack24;170,123;37,33;86,71
Attack25;207,84;42,72;83,36
Attack26;249,71;31,85;96,20
Attack27;280,66;30,90;99,14
Attack28;310,62;30,94;102,9
Attack29;340,56;30,100;106,4
Attack30;370,51;30,105;110,0
Attack31;400,52;30,104;113,0
Attack32;430,53;30,103;116,0
Attack33;460,51;30,105;117,0
Attack34;490,52;30,104;119,0
Attack35;520,52;30,104;121,0
Attack36;550,52;28,104;122,0
Attack37;578,52;43,104;124,0
Attack38;621,64;31,92;125,12
Attack39;652,65;29,91;126,13
Attack40;681,66;29,90;127,14
Attack41;710,67;29,89;128,15
Attack42;739,69;29,87;129,17
Attack43;768,71;30,85;128,19
Attack44;798,69;22,87;128,17
Attack45;820,73;21,83;128,21
Attack46;841,74;24,82;126,22
Attack47;865,75;24,81;126,23
Attack48;889,71;23,85;128,19
Attack49;912,72;23,84;128,20
Attack50;935,79;21,77;130,27
Attack51;956,80;21,76;130,28
Attack52;977,82;32,74;127,30
Attack53;0,159;32,73;128,31
Attack54;32,156;38,76;126,28
Attack55;70,161;39,71;123,33
Attack56;109,162;36,70;127,34
Attack57;145,167;41,65;134,39
Attack58;186,169;34,63;139,41
Attack59;220,175;34,57;140,47
Attack60;254,186;25,46;139,59
Attack61;279,205;29,27;135,77
Attack62;308,205;31,27;133,77
Attack63;339,203;32,29;132,77
Attack64;371,196;27,36;137,68
Attack65;398,196;27,36;137,68
Attack66;425,196;27,36;137,68
Dodge1;452,192;42,40;139,70
Dodge2;494,194;33,38;148,72
Miss;527,212;16,20;79,70
Stand;543,196;28,36;137,68
