Bow_000;0,5;25,35;134,69
Bow_001;25,5;31,35;134,69
Bow_002;56,5;29,35;136,69
Bow_003;85,5;27,35;138,69
Bow_004;112,5;38,35;127,69
Bow_005;150,5;39,35;126,69
Bow_006;189,5;39,35;126,69
Bow_007;228,5;38,35;126,69
Bow_008;266,5;38,35;126,69
Bow_009;304,5;38,35;126,69
Bow_010;342,5;34,35;126,69
Bow_011;376,6;30,34;130,70
Bow_012;406,1;29,39;130,65
Bow_013;435,1;28,39;132,65
Bow_014;463,0;40,40;120,64
Bow_015;503,0;30,40;132,64
Bow_016;533,4;28,36;133,68
Bow_017;561,5;24,35;136,69
Bow_018;585,5;24,35;136,69
Bow_019;609,5;24,35;136,69
Bow_020;633,3;42,37;123,67
Bow_021;675,2;41,38;124,66
Bow_022;716,5;38,35;126,69
Bow_023;754,4;40,36;124,68
Bow_024;794,3;39,37;125,67
Bow_025;833,5;37,35;127,69
Bow_026;870,3;38,37;136,70
Bow_027;908,7;33,33;141,75
