Attack1;0,4;62,37;127,66
Attack2;62,0;61,41;135,64
Attack3;123,0;61,41;135,64
Attack4;184,2;61,39;135,66
Attack5;245,0;39,41;127,64
Attack6;284,1;43,40;122,65
Attack7;327,3;36,38;133,66
Dodge1;363,3;56,38;118,62
Dodge2;419,3;60,38;112,62
Javelin1;479,30;60,11;103,69
Javelin2;539,32;62,9;60,70
Javelin3;601,33;61,8;44,72
Javelin4;662,33;62,8;36,76
Javelin5;724,30;62,11;14,77
Javelin6;786,25;60,16;-5,77
Javelin7;846,24;60,17;-28,82
Javelin8;906,22;60,19;-44,87
Stand;0,41;60,38;116,66
