Lance_000;0,40;60,38;116,66
Lance_015;60,14;51,64;119,40
Lance_016;111,0;52,78;133,27
Lance_017;163,8;65,70;120,35
Lance_018;228,10;64,68;121,37
Lance_019;292,18;53,60;132,45
Lance_020;345,20;64,58;106,46
Lance_021;409,37;50,41;119,63
Lance_022;459,41;60,37;116,67
Lance_023;519,41;62,37;127,66
Lance_024;581,37;61,41;135,64
Lance_025;642,37;61,41;135,64
Lance_026;703,39;61,39;135,66
Lance_027;764,37;39,41;127,64
Lance_028;803,38;43,40;122,65
Lance_029;846,40;36,38;133,66
Lance_030;882,40;56,38;118,62
Lance_031;938,40;60,38;112,62
