Slime1;0,0;102,120;100,0
Slime2;102,0;102,120;100,0
Slime3;204,0;102,120;100,0
Slime4;306,0;102,120;100,0
Slime5;408,0;102,120;100,0
Slime6;510,0;102,120;100,0
Slime7;612,0;102,120;100,0
Slime8;714,0;102,120;100,0
Slime9;816,0;102,120;100,0
Slime10;0,120;102,120;100,0
Slime11;102,120;102,120;100,0
Slime12;204,120;102,120;100,0
Slime13;306,120;102,120;100,0
Slime14;408,120;102,120;100,0
Slime15;510,120;102,120;100,0
Slime16;612,120;102,120;100,0
Slime17;714,120;102,120;100,0
Slime18;816,120;102,120;100,0
