Spheres01;0,0;127,160;90,0
Spheres02;127,0;127,160;90,0
Spheres03;254,0;127,160;90,0
Spheres04;381,0;127,160;90,0
Spheres05;508,0;127,160;90,0
Spheres06;635,0;127,160;90,0
Spheres07;762,0;127,160;90,0
Spheres08;889,0;127,160;90,0
Spheres09;1016,0;127,160;90,0
Spheres10;1143,0;127,160;90,0
Spheres11;0,160;127,160;90,0
Spheres12;127,160;127,160;90,0
Spheres13;254,160;127,160;90,0
Spheres14;381,160;127,160;90,0
Spheres15;508,160;127,160;90,0
Spheres16;635,160;127,160;90,0
Spheres17;762,160;127,160;90,0
Spheres18;889,160;127,160;90,0
Spheres19;1016,160;127,160;90,0
Spheres20;1143,160;127,160;90,0
Spheres21;0,320;127,160;90,0
Spheres22;127,320;127,160;90,0
Spheres23;254,320;127,160;90,0
Spheres24;381,320;127,160;90,0
Spheres25;508,320;127,160;90,0
Spheres26;635,320;127,160;90,0
Spheres27;762,320;127,160;90,0
Spheres28;889,320;127,160;90,0
Spheres29;1016,320;127,160;90,0
Spheres30;1143,320;127,160;90,0
Spheres31;0,480;127,160;90,0
Spheres32;127,480;127,160;90,0
Spheres33;254,480;127,160;90,0
Spheres34;381,480;127,160;90,0
Spheres35;508,480;127,160;90,0
Spheres36;635,480;127,160;90,0
Spheres37;762,480;127,160;90,0
Spheres38;889,480;127,160;90,0
Spheres39;1016,480;127,160;90,0
Spheres40;1143,480;127,160;90,0
Spheres41;0,640;127,160;90,0
Spheres42;127,640;127,160;90,0
Spheres43;254,640;127,160;90,0
Spheres44;381,640;127,160;90,0
Spheres45;508,640;127,160;90,0
Spheres46;635,640;127,160;90,0
Spheres47;762,640;127,160;90,0
Spheres48;889,640;127,160;90,0
Spheres49;1016,640;127,160;90,0
Spheres50;1143,640;127,160;90,0
Spheres51;0,800;127,160;90,0
Spheres52;127,800;127,160;90,0
Spheres53;254,800;127,160;90,0
Spheres54;381,800;127,160;90,0
Spheres55;508,800;127,160;90,0
Spheres56;635,800;127,160;90,0
Spheres57;762,800;127,160;90,0
Spheres58;889,800;127,160;90,0
Spheres59;1016,800;127,160;90,0
Spheres60;1143,800;127,160;90,0
Spheres61;0,960;127,160;90,0
Spheres62;127,960;127,160;90,0
Spheres63;254,960;127,160;90,0
Spheres64;381,960;127,160;90,0
Spheres65;508,960;127,160;90,0
Spheres66;635,960;127,160;90,0
Spheres67;762,960;127,160;90,0
Spheres68;889,960;127,160;90,0
Spheres69;1016,960;127,160;90,0
Spheres70;1143,960;127,160;90,0
Spheres71;0,1120;127,160;90,0
Spheres72;127,1120;127,160;90,0
Spheres73;254,1120;127,160;90,0
Spheres74;381,1120;127,160;90,0
Spheres75;508,1120;127,160;90,0
Spheres76;635,1120;127,160;90,0
Spheres77;762,1120;127,160;90,0
Spheres78;889,1120;127,160;90,0
Spheres79;1016,1120;127,160;90,0
Spheres80;1143,1120;127,160;90,0
Spheres81;0,1280;127,160;90,0
Spheres82;127,1280;127,160;90,0
Spheres83;254,1280;127,160;90,0
Spheres84;381,1280;127,160;90,0
Spheres85;508,1280;127,160;90,0
Spheres86;635,1280;127,160;90,0
Spheres87;762,1280;127,160;90,0
Spheres88;889,1280;127,160;90,0
Spheres89;1016,1280;127,160;90,0
Spheres90;1143,1280;127,160;90,0
Spheres91;0,1440;127,160;90,0
Spheres92;127,1440;127,160;90,0
