Whirl0;0,95;25,25;141,68
Whirl1;25,90;38,30;133,66
Whirl2;63,71;47,49;128,57
Whirl3;110,51;53,69;126,46
Whirl4;163,47;77,73;114,44
Whirl5;240,47;90,73;108,44
Whirl6;330,28;89,92;110,28
Whirl7;419,22;102,98;101,22
Whirl8;521,25;133,95;86,25
Whirl9;654,16;133,104;93,16
Whirl10;787,0;124,120;94,0
Whirl11;911,0;157,120;74,0
Whirl12;0,127;164,113;75,7
Whirl13;164,120;159,120;80,0
Whirl14;323,120;159,120;80,0
Whirl15;482,120;159,120;80,0
Whirl16;641,120;159,120;80,0
Whirl17;800,120;159,120;80,0
Whirl18;959,120;159,120;80,0
Whirl19;0,240;156,120;75,0
Whirl20;156,240;156,120;75,0
Whirl21;312,240;156,120;75,0
Whirl22;468,240;156,120;75,0
Whirl23;624,240;156,120;75,0
Whirl24;780,240;156,120;75,0
Whirl25;936,240;188,120;51,0
Whirl26;0,360;188,120;51,0
Whirl27;188,360;188,120;51,0
Whirl28;376,360;188,120;51,0
Whirl29;564,360;188,120;51,0
Whirl30;752,360;188,120;51,0
Whirl31;940,360;188,120;51,0
Whirl32;0,480;188,120;51,0
Whirl33;188,480;188,120;51,0
Whirl34;376,480;188,120;51,0
Whirl35;564,495;125,105;90,15
