Wind1;0,28;76,32;105,78
Wind2;76,26;75,34;122,70
Wind3;151,22;79,38;102,70
Wind4;230,16;86,44;115,68
Wind5;316,22;92,38;106,66
Wind6;408,18;94,42;103,66
Wind7;502,10;77,50;111,58
Wind8;579,16;95,44;103,62
Wind9;674,0;91,60;103,54
Wind10;765,14;92,46;107,58
Wind11;857,8;96,52;103,50
Wind12;0,86;85,56;103,52
Wind13;85,92;84,50;116,48
Wind14;169,90;95,52;103,46
Wind15;264,86;95,56;103,46
Wind16;359,88;87,54;111,42
Wind17;446,94;95,48;103,48
Wind18;541,82;90,60;103,42
Wind19;631,94;92,48;107,48
Wind20;723,88;95,54;103,42
Wind21;818,92;75,50;116,48
Wind22;893,60;130,82;76,16
Wind23;0,158;189,114;42,0
Wind24;194,142;220,130;33,-6
