Attack1;0,71;25,33;140,71
Attack2;25,73;30,31;137,73
Attack3;55,75;34,29;139,75
Attack4;89,75;35,29;139,75
Attack5;124,72;32,32;139,72
Attack6;156,72;32,32;139,72
Attack7;188,75;32,29;139,75
Attack8;220,76;32,28;151,74
Attack9;252,98;47,6;153,90
Attack10;299,64;28,40;131,56
Attack11;327,99;24,5;111,94
Attack12;351,77;47,27;76,77
Attack13;398,77;28,27;88,77
Attack14;426,0;18,104;140,0
Attack15;444,0;22,104;136,0
Attack16;466,0;27,104;133,0
Attack17;493,0;28,104;130,0
Attack18;521,0;27,104;131,0
Attack19;548,0;29,104;140,0
Attack20;577,1;29,103;140,1
Attack21;606,11;29,93;140,11
Attack22;635,19;29,85;140,19
Attack23;664,27;29,77;140,27
Attack24;693,35;29,69;140,35
Attack25;722,51;29,53;140,51
Attack26;751,60;32,44;133,60
Attack27;783,64;28,40;138,64
Attack28;811,66;25,38;140,66
Attack29;836,68;26,36;140,68
Attack30;862,70;26,34;140,70
Attack31;888,71;26,33;140,71
Dodge1;914,71;24,33;140,71
Miss;938,77;41,27;75,77
Run1;979,23;39,81;82,24
Run2;0,104;46,85;79,19
Run3;46,173;13,16;112,0
Stand;59,156;26,33;140,71
