Attack1;0,0;25,35;140,69
Attack10;25,0;28,40;131,56
Attack11;53,0;24,5;111,94
Attack12;77,0;47,28;76,76
Attack13;124,0;28,28;88,76
Attack14;152,0;18,104;140,0
Attack15;170,0;22,104;137,0
Attack16;192,0;25,104;135,0
Attack17;217,0;28,104;131,0
Attack18;245,0;23,104;137,0
Attack19;268,0;30,104;140,0
Attack2;298,0;30,32;137,72
Attack20;328,0;30,98;140,6
Attack21;358,0;30,89;140,15
Attack22;388,0;30,80;140,24
Attack23;418,0;30,72;140,32
Attack24;448,0;30,64;140,40
Attack25;478,0;30,48;140,56
Attack26;508,0;32,41;134,63
Attack27;540,0;27,38;139,66
Attack28;567,0;26,37;140,67
Attack29;593,0;26,35;140,69
Attack3;619,0;34,30;139,74
Attack30;653,0;26,35;140,69
Attack31;679,0;26,35;140,69
Attack4;705,0;35,30;139,74
Attack5;740,0;32,30;139,74
Attack6;772,0;30,30;139,74
Attack7;802,0;30,30;139,74
Attack8;832,0;32,29;151,73
Attack9;864,0;47,6;153,90
Dodge1;911,0;24,36;140,68
Miss;935,0;41,28;75,76
Run1;976,0;39,84;86,21
Run2;1015,0;53,88;80,17
Run3;1068,0;13,16;106,0
Stand;1081,0;26,35;140,69
