Axe_000;0,28;32,50;129,62
Axe_001;32,29;31,49;132,61
Axe_002;63,25;38,53;123,58
Axe_003;101,33;45,45;116,61
Axe_004;146,28;44,50;119,54
Axe_005;190,18;60,60;131,44
Axe_006;250,19;62,59;131,45
Axe_007;312,5;53,73;133,29
Axe_008;365,0;84,78;88,25
Axe_009;449,26;47,52;87,52
Axe_009_under;496,54;16,24;80,62
Axe_010;512,26;46,52;87,52
Axe_010_under;558,54;16,24;80,61
Axe_011;574,31;50,47;87,58
Axe_011_under;624,54;16,24;80,61
Axe_012;640,33;51,45;87,60
Axe_012_under;691,54;16,24;80,61
Axe_013;707,33;47,45;87,61
Axe_013_under;754,54;16,24;80,61
Axe_014;770,22;30,56;108,49
Axe_015;800,22;27,56;111,49
Axe_016;827,27;34,51;129,53
Axe_017;861,28;37,50;129,54
Axe_018;898,35;54,43;129,61
Axe_019;952,36;42,42;131,62
Axe_020;994,29;34,49;130,62
Axe_021;1028,28;32,50;130,62
Axe_022;1060,35;48,43;134,61
Axe_023;1108,36;59,42;134,62
Axe_024;0,119;63,41;134,63
Axe_025;63,116;45,44;134,60
Axe_026;108,115;29,45;134,59
Axe_027;137,118;55,42;108,62
Axe_028;192,110;51,50;117,61
Axe_029;243,113;40,47;131,61
Axe_030;283,113;56,47;134,57
Axe_031;339,96;62,64;121,39
Axe_032;401,107;67,53;107,50
Axe_033;468,115;67,45;124,58
Axe_034;535,112;49,48;87,57
Axe_034_under;584,136;16,24;80,61
Axe_035;600,115;54,45;87,61
Axe_035_under;654,136;16,24;80,61
Axe_036;670,104;37,56;97,48
Axe_037;707,84;44,76;103,28
Axe_038;751,82;42,78;105,26
Axe_039;793,80;42,80;105,24
Axe_040;835,78;42,82;105,22
Axe_041;877,78;42,82;105,22
Axe_042;919,78;42,82;105,22
Axe_043;961,79;42,81;105,23
Axe_044;1003,82;42,78;105,26
Axe_045;1045,84;42,76;105,28
Axe_046;1087,87;42,73;105,31
Axe_047;1129,88;42,72;105,32
Axe_048;0,160;42,73;105,31
Axe_049;42,161;42,72;105,32
Axe_050;84,161;42,72;105,32
Axe_051;126,161;42,72;105,32
Axe_052;168,163;42,70;105,34
Axe_053;210,165;42,68;105,36
Axe_054;252,166;39,67;105,37
Axe_055;291,166;36,67;105,37
Axe_056;327,167;36,66;105,38
Axe_057;363,167;37,66;105,38
Axe_058;400,172;27,61;116,42
Axe_059;427,173;29,60;116,43
Axe_060;456,179;41,54;120,50
Axe_061;497,177;43,56;120,48
Axe_062;540,179;42,54;121,50
Axe_063;582,191;55,42;129,62
Axe_065;637,191;49,42;133,62
Axe_066;686,191;36,42;133,62
Axe_067;722,183;57,50;79,68
Axe_068;779,181;57,52;77,68
Axe_069;836,186;57,47;80,58
Axe_070;893,188;58,45;80,60
Axe_071;951,188;54,45;80,61
