Magic_000;0,77;31,34;132,70
Magic_001;31,77;30,34;133,70
Magic_002;61,77;30,34;133,70
Magic_003;91,78;26,33;137,71
Magic_004;117,78;25,33;138,71
Magic_005;142,63;39,48;133,56
Magic_006;181,63;39,48;133,56
Magic_007;220,63;39,48;133,56
Magic_008;259,63;39,48;133,56
Magic_009;298,63;38,48;135,56
Magic_010;336,65;50,46;136,58
Magic_011;386,68;50,43;136,61
Magic_012;436,69;48,42;132,62
Magic_013;484,73;46,38;124,66
Magic_014;530,76;39,35;125,69
Magic_015;569,77;26,34;134,70
Magic_016;595,77;50,34;130,70
Magic_017;645,75;62,36;123,70
Magic_018;707,73;74,38;117,70
Magic_019;781,69;80,42;115,70
Magic_020;861,60;78,51;116,59
Magic_021;939,1;78,110;116,0
Magic_022;1017,78;37,33;134,70
Magic_023;1054,0;80,111;116,0
Magic_024;1134,78;38,33;133,70
Magic_025;0,111;78,110;116,0
Magic_026;78,188;38,33;132,70
Magic_027;116,186;40,35;132,69
Magic_028;156,187;29,34;141,70
