Bow_000;0,11;27,48;133,56
Bow_001;27,11;29,48;132,56
Bow_002;56,10;31,49;132,54
Bow_003;87,7;28,52;133,51
Bow_004;115,4;41,55;133,48
Bow_005;156,1;27,58;133,45
Bow_006;183,1;27,58;133,45
Bow_007;210,1;27,58;133,45
Bow_008;237,1;30,58;130,45
Bow_009;267,1;30,58;130,45
Bow_010;297,1;32,58;128,45
Bow_011;329,1;32,58;128,45
Bow_012;361,12;30,47;130,56
Bow_013;391,12;30,47;130,56
Bow_014;421,10;51,49;116,54
Bow_015;472,10;33,49;130,54
Bow_016;505,11;29,48;131,55
Bow_017;534,0;32,59;133,45
Bow_018;566,0;37,59;133,45
Bow_019;603,0;37,59;133,45
Bow_020;640,0;32,59;133,45
Bow_021;672,0;35,59;133,45
Bow_022;707,0;35,59;133,45
Bow_023;742,0;30,59;133,45
Bow_024;772,10;40,49;132,58
Bow_025;812,28;42,31;131,76
